000000001000000100000100 4324474 1
000000001010011100000100 8442579 3
010000001010011100000111 10955106 4
110000001010001101000111 11314519 7
110000001011001101000111 12363808 10
110000001011001100011111 12477373 15
110000001011001110011011 12575497 17
111000011001000110011011 12750313 18
111000001001010110011011 12773692 79
111000001000110110011011 12977239 96
110000001010110110011011 13145603 355
110000101010110110011011 13215269 361
110000101010111110010011 13267057 432
110000001010111110010101 13308377 746
110000101010111110000101 13312312 909
110100101010110110010001 13371493 1046
110101001010110110010001 13399253 1059
110101101010110110000001 13403188 1301
110101101010100111000011 13403264 3650
110101001010100111000101 13444584 3740
110100001010101110000101 13446780 11651
110000001110101110000100 13456545 16810
110101100110101110000100 13467914 56597
010101100110101110000111 13477838 63397
110001101110100110000111 13505878 68907
110101101110100100000100 13518963 142392
110110100110100100000111 13521334 155826
110111000110100100000111 13549094 157085
