000010000101010000000000 5216093 1
000010000111010000000000 7061085 2
000010000111010010010000 7802183 3
000010010111010000010000 8423273 4
000010011111011000010000 11056243 5
000010111111011000010010 11592166 6
000011111111011000010011 12058853 11
010001111111110000010001 12625192 12
011001111011101010010001 12707632 71
011001001011101010011011 12709255 217
010001101011101010111011 12928320 262
010101100011101110011011 13014108 294
010111100011101110010011 13056591 434
000111000111101110010011 13212912 496
000111100111101110000011 13216847 499
000111100111101110010011 13282578 502
000111100111100111010101 13293942 2803
100111100110110101010100 13345455 2827
100110100110111100010100 13347651 3686
000110100110111100010111 13357575 4102
000110101110100110010111 13439522 31201
010111100110100110000111 13468533 31360
010101100110101110000111 13477838 31713
110001101110100110000111 13505878 128357
