000000000000000001000000 853655 1
000000000001010001000000 3222780 2
110000000001110101000000 9045757 3
110000101001110101000100 11372359 4
110000101011110101000100 13217351 5
110001001011110101000100 13245111 27
110111000011010101000110 13246781 499
110111000111010100000000 13252622 545
110111000111010100010000 13318353 602
110111100111100100010000 13321019 1084
010111100111100100010011 13330943 1093
010111000111100100010101 13372263 1668
110111000111000100010111 13411278 1698
100111001111000100010111 13413962 1736
100111101111000100000111 13417897 1777
100110101110001110000101 13433569 2543
110100001110001100010101 13487304 2674
110100101110001100000101 13491239 2730
110110100110100100000111 13521334 40942
110111000110100100000111 13549094 44916
