000010000000000000000100 1521215 2
010010000000000001000100 4051879 3
110010010000000001000100 6173930 4
110011010100100001000110 9893445 5
110011110100100001000110 9963111 6
110111110100100001100100 12846851 7
110111100100110001100100 12870230 16
110111100100110001110100 12935961 22
110101100101110001110100 13041278 70
110101100100110100110100 13205872 130
100101101100110100110100 13208556 192
100101101110110100010100 13227521 390
110001101110110100010100 13380560 407
110001001110110110010000 13409018 1150
110001001110100111010010 13409094 1348
110001101110100111000010 13413029 1573
110011001110100110000010 13433680 3866
010111001110000110000110 13456463 3873
110110001110000100000110 13509264 4146
110111001110000100000101 13509694 15290
110111000110100100000111 13549094 27800
