000000001001010000000000 4048818 1
000000001001010000001000 4950307 2
001000011001010000001000 7923392 3
001000011001110001001000 10029883 6
001000011001010101001000 10844585 11
001000011001011101001000 11797862 12
011000011001011101000000 12573382 17
011000011001011101010000 12639113 31
011000111001011101000000 12643048 84
010000111101011101010000 12935147 121
010001111011011101010000 12974569 424
010001111011010100110000 12993664 808
110001101011010100110100 13100044 851
100000001111010100110100 13158939 883
100000101111010100110100 13228605 949
100000101110010110110110 13320940 1309
100001101110100110110110 13351366 1493
100101101110100110010111 13418570 1906
000111001110100110010111 13467282 1945
110001001110100110010111 13501943 2092
110001101110100110000111 13505878 2166
110101101110100100000100 13518963 74910
110111100110100110010100 13524340 102919
110111000110100100000111 13549094 1133551
