000100000000001010000000 3152614 2
011100000000001010100001 8701539 3
011110100000001010100000 9345916 5
011110100000001011100010 10665828 7
011111100001001011100000 11346286 8
011011110001001011100100 11696016 11
011011110001001011100101 12065277 12
011011110001000110110101 12391614 16
011011111001000110010111 12711537 19
010011111011000110010111 12879901 33
010011111011000101010111 13058189 43
010011111011000111000011 13090582 62
110011111011000110010011 13128252 1960
110011101011010110010011 13151631 1998
110011101010110110010011 13355178 2035
110011101110100110010001 13472081 2665
010111101110000110010101 13494864 79759
110110100110001110010101 13496616 162103
110111100110100110010100 13524340 164572
110111000110100100000111 13549094 2631937
