100100000000010000010000 3735131 1
110100000000010100011001 8750428 2
110100000000010110011001 9425795 5
110100001000110110011001 12358324 6
110001001000110110111001 12757807 17
110001101000110110111001 12827473 22
010001101001110100111101 12953044 61
010011101001110100110101 12995527 151
010111101000110100110100 13100947 359
000110101010110100110100 13171504 487
000111101010110100100100 13203199 493
000101101110100100100110 13308644 571
000101101110100100110110 13374375 573
100101101110100110010111 13418570 15625
100101101110010110000111 13419839 15942
100101101110110100000011 13420065 19902
110101101110100100010010 13473708 22206
110101001110100100010100 13515028 24652
110101101110100100000100 13518963 25084
110111100110100110010100 13524340 296053
110111000110100100000111 13549094 857051
