000000000000000001000000 853655 1
011000000000001001000000 5160569 2
011000001000001000000000 5986607 3
011100001000011000000000 8830413 4
011101001000111001000000 11034330 5
011101010000111011000000 11326461 7
010101010000111111000101 12663875 9
010101010000111101001101 12889997 12
000101011000111101001101 12892681 28
100101001000111111001101 13097185 243
100101001000111110100101 13168068 384
100101001100101110100001 13173985 461
100101001100101110110001 13239716 495
100101001100101111010111 13310844 512
100101101010101111010111 13322506 1187
110101101010001111010110 13377418 1400
110111001010001110010110 13398069 2144
110101001110000110010110 13403816 2224
010101001110000111010110 13431877 2256
010111001110000110000110 13456463 3998
010111000110010110000111 13465867 5301
010111100110100110000111 13468533 13982
000111101110100110000111 13471217 14137
010111101110000110010101 13494864 21897
110110100110001110010101 13496616 117171
110100100110110100010101 13496672 201552
110100100110100101010111 13496748 202179
110110000110100100010111 13517399 208684
110110100110100100000111 13521334 209534
110111000110100100000111 13549094 210133
