001100001000001000000000 5833568 2
001100001000001101000000 8754761 3
010000001000001101100000 9057199 4
010000001000101100100000 9456380 6
010000001000101100110100 10099354 8
010000001100101100110100 12002350 9
011010001000101100110100 12719954 10
011001001000101100111100 12774897 29
011011001000101100110100 12817380 33
010011001010101100110100 12985744 45
010000001011101100110100 12993635 48
000000001011111100110101 13005723 65
000000101011111100110101 13075389 67
000001001011111100110101 13103149 156
000001001111111100010101 13180118 721
000001101111111100010101 13249784 783
000001101111101101010111 13249860 1291
010001101110101101010011 13300337 1519
010001101110101101000101 13345592 2422
010001101110100100100101 13364687 2513
110001101110000100100111 13403702 3341
110000101110000110100011 13404400 3654
110000101110010110000111 13475452 3982
110001101110100110000111 13505878 6404
110101101110100100000100 13518963 70000
110111100110100110010100 13524340 71666
110111000110100100000111 13549094 1356404
