100000000001000000100001 4070171 1
100000001001001000110001 6768872 3
100000001001001001111001 8524016 5
100001101001001001101001 8625377 6
100001111001001001101001 9921834 7
101001111001001001101001 11598462 9
101001111001001001111001 11664193 15
101001111001101000111000 11694113 21
100001111001101100111000 12085023 25
100000111001101100111001 12356858 41
100100101001101100101001 12518640 57
100100001001110100101001 12815533 62
100100001101110100001001 12892502 71
100100101101110100001001 12962168 72
000100101101110101001001 12990229 87
000100101011110101011001 12997956 276
000100101011111101010001 13049744 289
000110101011111100010001 13140061 296
000111101011111100000001 13171756 312
000111101011101101000011 13171832 479
000111101011101110000110 13201526 491
000111101011101110010110 13267257 518
000101101111100110010110 13273004 1203
010101101011100110000111 13350547 2129
100101101110100110000111 13352839 7637
100101101110100110010111 13418570 7672
110101101110000110010110 13473482 7785
110101101110100100010010 13473708 9650
110101101110100100000100 13518963 10110
110111100110100110010100 13524340 49919
110111000110100100000111 13549094 2657115
