000001000000000100110001 4425983 1
000001011000000100110001 7402133 2
001001011000000100110001 9078761 7
101101011000000100010001 9602298 11
100101011000001101011001 10634091 12
100101011000101100011001 11033272 13
100101011100100100011101 12560234 15
100101011100100100011111 13026491 16
100101101100100100111011 13048484 28
100101001100100100111110 13186800 38
100101101100100100101110 13190735 272
100101101100101100100110 13242523 449
100101101110101100000110 13261488 706
110100101110100100000010 13310551 710
110101101110100100000010 13407977 731
110101101110100100010010 13473708 754
110100101110100100010100 13487268 2403
010100101110100100010111 13497192 3249
110110100110100100000111 13521334 4131
110111000110100100000111 13549094 6201
