100000000000000011000100 2931859 1
100000001000000011000100 4611552 2
100010001000000011000100 5555524 3
101110001000000011000100 8756122 4
101110011010010011000000 12640164 5
101110011100010011000000 12698168 25
101110111100010011000000 12767834 99
101110011000010111000000 12862710 207
101110111000100111000000 12865376 302
100111111010100111000000 13131166 317
100111101010100111000111 13247470 325
110010101010100111010111 13368814 338
110000101110100110000111 13408452 511
110001101110100110000111 13505878 569
110101101110100100000100 13518963 59455
110111100110100110010100 13524340 91023
110111000110100100000111 13549094 13547921
