000100010000000010100000 5321821 1
000100010001000010100000 6371110 2
100100010001001010100000 8149981 3
110100010011100010100000 11971541 5
111000110011100010100100 12771108 6
101000111011100010100100 12773792 19
101100111011100010000101 12840996 28
100100011011110010000111 12880795 46
100101111011110010000111 13047887 74
110101110011110010010111 13110934 795
100101010011011110010111 13132238 1478
100101010111001110010011 13138155 1717
100101110111001110010011 13207821 1733
100101100111011110010011 13231200 1811
100101100111011110010101 13342186 1829
100101100111001111010111 13342262 1922
100111100111001110000111 13366848 2087
100110101110001110000101 13433569 2224
100111001110001110000101 13461329 2432
110111001110000100000101 13509694 3869
110111000110100100000111 13549094 5200
